"season","player","team","age","position","games","games_started","targets","catches","yards","tds","fumbles"
2016,"David Morgan","MIN",23,"TE",12,0,1,1,4,0,0
2016,"Matthew Mulligan","DET",31,"TE",8,0,1,1,8,0,0
2016,"Marcus Murphy","NOR",25,"RB",3,0,1,1,3,0,0
2016,"Troy Niklas","ARI",24,"TE/te",3,2,2,1,0,0,0
2016,"Brock Osweiler","HOU",26,"QB",15,14,1,1,-14,0,5
2016,"Jordan Payton","CLE",23,"WR",4,0,3,1,3,0,0
2016,"Isaiah Pead","MIA",27,"RB",3,0,1,1,6,0,0
2016,"Donald Penn","OAK",33,"T",16,16,1,1,1,1,0
2016,"Troymaine Pope","2TM",23,"",4,0,2,1,5,0,0
2016,"Jay Prosch","HOU",24,"FB/fb/RB",15,1,1,1,6,0,0
2016,"Chase Reynolds","LAR",29,"RB",16,0,1,1,4,0,0
2016,"Rashad Ross","WAS",26,"WR",5,0,1,1,8,0,0
2016,"DeAndre Smelter","SFO",25,"WR",2,0,1,1,23,0,0
2016,"Alex Smith","KAN",32,"QB",15,15,1,1,3,0,7
2016,"Devin Smith","NYJ",24,"WR",4,0,3,1,20,0,0
2016,"Rod Smith","DAL",24,"FB",7,0,1,1,4,0,0
2016,"Devin Street","IND",25,"WR",5,0,6,1,20,0,0
2016,"DJ Tialavea","ATL",25,"TE",2,0,1,1,1,1,0
2016,"Laquon Treadwell","MIN",21,"WR/wr",9,1,3,1,15,0,0
2016,"Terron Ward","ATL",24,"RB",5,0,2,1,11,0,0
2016,"Tony Washington","JAX",24,"WR",2,0,1,1,9,0,0
2016,"Terrell Watson","PHI",23,"RB",1,0,1,1,5,0,0
2016,"Joe Webb","CAR",30,"QB",14,0,3,1,3,0,0
2016,"Carson Wentz","PHI",24,"QB",16,16,1,1,7,0,14
2016,"Jonathan Williams","BUF",22,"RB",11,0,2,1,0,0,2
2016,"Kerwynn Williams","ARI",25,"RB",10,0,2,1,6,0,0
2016,"Shane Wynn","JAX",24,"WR",5,0,3,1,19,0,0
2015,"Antonio Brown","PIT",27,"WR",16,16,193,136,1834,10,3
2015,"Julio Jones","ATL",26,"WR",16,16,203,136,1871,8,3
2015,"DeAndre Hopkins","HOU",23,"WR",16,16,192,111,1521,11,1
2015,"Jarvis Landry","MIA",23,"WR",16,14,166,110,1157,4,1
2015,"Larry Fitzgerald","ARI",32,"WR",16,16,145,109,1215,9,2
2015,"Brandon Marshall","NYJ",31,"WR",16,16,173,109,1502,14,3
2015,"Demaryius Thomas","DEN",28,"WR",16,16,177,105,1304,6,2
2015,"Odell Beckham","NYG",23,"WR",15,15,158,96,1450,13,2
2015,"Delanie Walker","TEN",31,"TE",15,10,133,94,1088,6,0
2015,"Golden Tate","DET",27,"WR",16,16,128,90,813,6,1
2015,"Calvin Johnson","DET",30,"WR",16,16,149,88,1214,9,1
2015,"Jeremy Maclin","KAN",27,"WR",15,15,124,87,1088,8,2
2015,"Jordan Reed","WAS",25,"TE/WR",14,9,114,87,952,11,3
2015,"AJ Green","CIN",27,"WR",16,16,132,86,1297,10,1
2015,"Michael Crabtree","OAK",28,"WR",16,15,146,85,922,9,1
2015,"Jordan Matthews","PHI",23,"WR",16,13,126,85,997,8,2
2015,"Brandin Cooks","NOR",22,"WR",16,13,129,84,1138,9,1
2015,"Eric Decker","NYJ",28,"WR",15,13,132,80,1027,12,1
2015,"Theo Riddick","DET",24,"RB/rb",16,1,99,80,697,3,1
2015,"Allen Robinson","JAX",22,"WR",16,16,151,80,1400,14,0
2015,"Danny Woodhead","SDG",30,"/LS/RB",16,2,106,80,755,6,0
2015,"Gary Barnidge","CLE",30,"TE",16,13,125,79,1043,9,0
2015,"Randall Cobb","GNB",25,"WR",16,15,129,79,829,6,1
2015,"Doug Baldwin","SEA",27,"WR",16,16,103,78,1069,14,1
2015,"Greg Olsen","CAR",30,"TE",16,16,124,77,1104,7,1
2015,"Jason Witten","DAL",33,"TE",16,16,104,77,713,3,1
2015,"Emmanuel Sanders","DEN",28,"WR",15,15,136,76,1135,6,2
2015,"Kamar Aiken","BAL",26,"WR",16,14,127,75,944,5,1
2015,"Zach Ertz","PHI",25,"TE/te",15,7,112,75,853,2,1
2015,"Mike Evans","TAM",22,"WR",15,14,148,74,1206,3,1
2015,"Ben Watson","NOR",35,"TE",16,16,110,74,825,6,1
2015,"Devonta Freeman","ATL",23,"RB",15,13,97,73,578,3,3
2015,"Amari Cooper","OAK",21,"WR",16,15,130,72,1070,6,1
2015,"Pierre Garcon","WAS",29,"WR",16,16,111,72,777,6,0
2015,"Rob Gronkowski","NWE",26,"TE",15,15,120,72,1176,11,0
2015,"Travis Kelce","KAN",26,"TE",16,16,103,72,875,5,2
2015,"Anquan Boldin","SFO",35,"WR",14,13,111,69,789,4,1
2015,"TY Hilton","IND",26,"WR",16,15,134,69,1124,5,1
2015,"Willie Snead","NOR",23,"FB/WR",15,9,101,69,984,3,2
2015,"Travis Benjamin","CLE",26,"WR",16,15,125,68,966,5,3
2015,"Keenan Allen","SDG",23,"WR",8,8,89,67,725,4,1
2015,"Danny Amendola","NWE",30,"WR/wr",14,7,87,65,648,3,1
2015,"John Brown","ARI",25,"WR",15,11,101,65,1003,7,1
2015,"Marvin Jones","CIN",25,"RB/WR",16,13,103,65,816,4,0
2015,"Allen Hurns","JAX",24,"WR",15,15,105,64,1031,10,2
2015,"Donte Moncrief","IND",22,"WR/wr",16,10,105,64,733,6,0
2015,"Julian Edelman","NWE",29,"WR",9,9,88,61,692,7,1
2015,"Duke Johnson","CLE",22,"RB/rb",16,7,74,61,534,2,1
2015,"Heath Miller","PIT",33,"TE",15,15,81,60,535,2,0
2015,"Sammy Watkins","BUF",22,"WR",13,13,96,60,1047,9,0
2015,"Jamison Crowder","WAS",22,"FB/WR/wr",16,6,78,59,604,2,4
2015,"Jacob Tamme","ATL",30,"TE/te",15,8,81,59,657,1,0
2015,"Shane Vereen","NYG",26,"RB",16,0,81,59,495,4,1
2015,"Richard Rodgers","GNB",23,"TE",16,12,85,58,510,8,0
2015,"Rueben Randle","NYG",24,"WR",16,16,90,57,797,8,0
2015,"Antonio Gates","SDG",35,"TE/te",11,4,85,56,630,5,0
2015,"Darren Sproles","PHI",32,"/RB/WR",16,4,83,55,388,1,1
2015,"Coby Fleener","IND",27,"TE/WR",16,11,84,54,491,3,0
2015,"Alshon Jeffery","CHI",25,"WR",9,8,94,54,807,4,1
2015,"Martellus Bennett","CHI",28,"TE",11,11,80,53,439,3,2
2015,"Tavon Austin","STL",25,"WR",16,15,87,52,473,5,2
2015,"Cole Beasley","DAL",26,"/WR",16,3,75,52,536,5,2
2015,"Stefon Diggs","MIN",22,"WR",13,9,84,52,720,4,2
2015,"Tyler Eifert","CIN",25,"TE",13,12,74,52,615,13,0
2015,"Michael Floyd","ARI",26,"WR/wr",15,6,89,52,849,6,0
2015,"Terrance Williams","DAL",26,"WR",16,13,93,52,840,3,0
2015,"Charles Clay","BUF",26,"TE",13,13,77,51,528,3,1
2015,"Tyler Lockett","SEA",23,"FB/WR",16,8,69,51,664,6,1
2015,"Charles Sims","TAM",25,"RB",16,0,70,51,561,4,2
2015,"Davante Adams","GNB",23,"WR",13,12,94,50,483,1,0
2015,"Martavis Bryant","PIT",24,"WR/wr",11,5,92,50,765,6,1
2015,"Mark Ingram","NOR",26,"RB",12,10,60,50,405,0,2
2015,"James Jones","GNB",31,"WR",16,15,99,50,890,8,1
2015,"Giovani Bernard","CIN",24,"RB/rb",16,1,66,49,472,0,1
2015,"Jermaine Kearse","SEA",25,"WR",16,16,68,49,685,5,1
2015,"Kyle Rudolph","MIN",26,"TE",16,16,73,49,495,5,0
2015,"Jimmy Graham","SEA",29,"TE",11,11,74,48,605,2,0
2015,"Eric Ebron","DET",22,"TE",14,8,70,47,537,5,0
2015,"Lamar Miller","MIA",24,"RB",16,16,57,47,397,2,1
2015,"Bilal Powell","NYJ",27,"/FB/RB",11,2,63,47,388,2,2
2015,"Nate Washington","HOU",32,"WR",14,14,94,47,658,4,0
2015,"Robert Woods","BUF",23,"WR",14,9,80,47,552,3,2
2015,"Owen Daniels","DEN",33,"TE",16,16,77,46,517,3,0
2015,"Brian Hartline","CLE",29,"/WR",12,4,77,46,523,2,1
2015,"Steve Smith","BAL",36,"WR",7,7,73,46,670,3,0
2015,"Julius Thomas","JAX",27,"TE",12,11,80,46,455,5,0
2015,"Javorius Allen","BAL",24,"RB/rb",16,6,62,45,353,2,2
2015,"Marques Colston","NOR",32,"WR/wr",13,5,67,45,520,4,0
2015,"Steve Johnson","SDG",29,"WR",10,8,65,45,497,3,1
2015,"Matt Forte","CHI",30,"RB",13,13,58,44,389,3,2
2015,"Ted Ginn","CAR",30,"WR",15,13,97,44,739,10,0
2015,"DeMarco Murray","PHI",27,"RB",15,8,55,44,322,1,2
2015,"Markus Wheaton","PIT",24,"WR",16,8,79,44,749,5,0
2015,"Rishard Matthews","MIA",26,"WR",11,11,61,43,662,4,0
2015,"James Starks","GNB",29,"/RB",16,4,53,43,392,3,5
2015,"Roddy White","ATL",34,"WR",16,16,70,43,506,1,0
2015,"Cecil Shorts","HOU",28,"WR",11,4,75,42,484,2,2
2015,"Will Tye","NYG",24,"TE/WR",13,7,62,42,464,3,1
2015,"Andre Johnson","IND",34,"WR",16,14,77,41,503,4,0
2015,"Kyle Juszczyk","BAL",24,"FB/RB",16,11,56,41,321,4,0
2015,"Latavius Murray","OAK",25,"RB",16,16,53,41,232,0,4
2015,"Darren McFadden","DAL",28,"RB",16,10,53,40,328,0,3
2015,"James White","NWE",23,"/RB",14,1,54,40,410,4,0
2015,"DeAngelo Williams","PIT",32,"RB",16,10,47,40,367,0,4
2015,"Jared Cook","STL",28,"TE",16,12,75,39,481,0,2
2015,"Jerricho Cotchery","CAR",33,"/WR",14,3,54,39,485,3,0
2015,"Mike Wallace","MIN",29,"WR",16,12,72,39,473,2,0
2015,"Vernon Davis","2TM",31,"",15,9,58,38,395,0,0
2015,"Ladarius Green","SDG",25,"TE",13,11,63,37,429,4,0
2015,"Brandon LaFell","NWE",29,"WR/wr",11,7,74,37,515,0,0
2015,"Eddie Royal","CHI",29,"WR",9,9,50,37,238,1,0
2015,"Kenny Britt","STL",27,"WR",16,14,72,36,681,3,0
2015,"Harry Douglas","TEN",31,"WR",14,12,72,36,411,2,2
2015,"Dwayne Harris","NYG",28,"FB/WR/wr",15,6,57,36,396,4,3
2015,"Chris Hogan","BUF",28,"/WR",16,4,59,36,450,2,0
2015,"David Johnson","ARI",24,"RB/rb",16,5,57,36,457,4,4
2015,"Dion Lewis","NWE",25,"RB",7,6,50,36,388,2,2
2015,"Kendall Wright","TEN",26,"WR/wr",10,9,60,36,408,3,0
2015,"TJ Yeldon","JAX",22,"RB",12,12,46,36,279,1,0
